id,ip,systemname,pingStatus,snmpStatus,devicetype,location,firstDiscovery,lastDiscovery,operatingsystem,physicalAddr,vendor,profile_name,acronym,request_id,dept,deviceloc,state,logtime,serial_no,locationText,sourceOfPower,dashboardcat,enable,mfm
558,10.128.130.196,"""BNA-RPR-SNOC-ASW-001.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,SWITCH,230,2023-08-29 12:32:02,2023-08-29 12:32:02,null,null,,SHQSNOC_V2,-,DISCNET#29-08-2023 12:32:28#admin,,,DOWN,2024-11-04 12:42:04,"""FCW2230B48V""",,,SNOC/SDC,1,0
559,10.128.130.197,"""BNA-RPR-SNOC-ASW-002.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,SWITCH,230,2023-08-29 12:32:02,2023-08-29 12:32:02,null,null,,SHQSNOC_V2,-,DISCNET#29-08-2023 12:32:28#admin,,,DOWN,2024-11-04 12:42:04,"""FCW2230B493""",,,SNOC/SDC,1,0
560,10.128.130.198,"""BNA-RPR-SNOC-ASW-003.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,SWITCH,230,2023-08-29 12:32:02,2023-08-29 12:32:02,null,null,,SHQSNOC_V2,-,DISCNET#29-08-2023 12:32:28#admin,,,DOWN,2024-11-04 12:42:04,"""FCW2230B4AY""",,,SNOC/SDC,1,0
561,10.128.130.199,"""BNA-RPR-SNOC-ASW-004.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,SWITCH,230,2023-08-29 12:32:02,2023-08-29 12:32:02,null,null,,SHQSNOC_V2,-,DISCNET#29-08-2023 12:32:28#admin,,,DOWN,2024-11-04 12:42:04,"""FCW2230B4B6""",,,SNOC/SDC,1,0
562,10.128.141.131,"""BNA-RPR-SDCT-ESX-001.cgswan.gov.in""",UNREACHABLE,DISABLED,SERVER,225,2023-08-29 12:32:21,2023-12-26 16:59:50,null,null,CISCO,SHQSNOC_V2,bna-rpr-sdct-esx-001.cgswan.gov.in,DISCHOST#26-12-2023 12:04:48#admin,,,DOWN,2024-11-04 12:42:04,,,,SNOC/SDC,1,0
569,10.128.138.41,"""BNA-RPR-SDCT-FIC-A""",UNREACHABLE,DISABLED,SWITCH,217,2023-08-29 12:33:20,2023-12-26 17:00:31,null,null,,SHQSNOC_V2,-,DISCHOST#26-12-2023 12:04:57#admin,,,DOWN,2024-11-04 12:42:04,,,,SNOC/SDC,1,0
570,10.128.138.42,"""BNA-RPR-SDCT-FIC-B""",UNREACHABLE,DISABLED,SWITCH,218,2023-08-29 12:33:20,2023-12-26 17:00:28,null,null,,SHQSNOC_V2,-,DISCHOST#26-12-2023 12:04:56#admin,,,DOWN,2024-11-04 12:42:04,,,,SNOC/SDC,1,0
571,10.128.138.28,"""BNA-RPR-SDCT-FPR-001-A.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,FIREWALL,213,2023-08-29 12:33:41,2023-12-26 17:02:26,null,null,,SHQSNOC_V2,-,DISCHOST#26-12-2023 12:05:03#admin,,,DOWN,2024-11-04 12:42:04,,,,SNOC/SDC,1,0
572,10.128.138.29,"""BNA-RPR-SDCT-FPR-002-A""",UNREACHABLE,DISABLED,FIREWALL,214,2023-08-29 12:33:41,2023-12-26 17:02:18,null,null,,SHQSNOC_V2,-,DISCHOST#26-12-2023 12:05:02#admin,,,DOWN,2024-11-04 12:42:04,,,,SNOC/SDC,1,0
573,10.128.138.30,"""BNA-RPR-SDCT-FPR-003""",UNREACHABLE,DISABLED,IPS,215,2023-08-29 12:33:41,2023-12-26 17:02:13,null,null,CISCO,SHQSNOC_V2,-,DISCHOST#26-12-2023 12:05:01#admin,,,DOWN,2024-11-04 12:42:04,,,,SNOC/SDC,1,0
574,10.128.138.31,"""BNA-RPR-SDCT-FPR-004""",UNREACHABLE,DISABLED,IPS,216,2023-08-29 12:33:41,2023-12-26 17:02:09,null,null,CISCO,SHQSNOC_V2,-,DISCHOST#26-12-2023 12:05:00#admin,,,DOWN,2024-11-04 12:42:04,,,,SNOC/SDC,1,0
579,10.128.141.135,"""BNA-RPR-SDCT-ESX-005.cgswan.gov.in""",UNREACHABLE,DISABLED,SERVER,200,2023-12-26 16:57:06,2023-12-26 16:57:06,null,null,CISCO,SHQSNOC_V2,bna-rpr-sdct-esx-005.cgswan.gov.in,DISCHOST#26-12-2023 12:04:40#admin,,,DOWN,2024-11-04 12:42:04,,,,SNOC/SDC,1,0
580,10.128.141.138,"""BNA-RPR-SDCT-ESX-008.cgswan.gov.in""",UNREACHABLE,DISABLED,SERVER,200,2023-12-26 16:57:18,2023-12-26 16:57:18,null,null,CISCO,SHQSNOC_V2,bna-rpr-sdct-esx-008.cgswan.gov.in,DISCHOST#26-12-2023 12:04:42#admin,,,DOWN,2024-11-04 12:42:04,,,,SNOC/SDC,1,0
581,10.128.141.137,"""BNA-RPR-SDCT-ESX-007.cgswan.gov.in""",UNREACHABLE,DISABLED,SERVER,200,2023-12-26 16:57:23,2023-12-26 16:57:23,null,null,CISCO,SHQSNOC_V2,bna-rpr-sdct-esx-007.cgswan.gov.in,DISCHOST#26-12-2023 12:04:43#admin,,,DOWN,2024-11-04 12:42:04,,,,SNOC/SDC,1,0
582,10.128.141.136,"""BNA-RPR-SDCT-ESX-006.cgswan.gov.in""",UNREACHABLE,DISABLED,SERVER,200,2023-12-26 16:58:57,2023-12-26 16:58:57,null,null,CISCO,SHQSNOC_V2,bna-rpr-sdct-esx-006.cgswan.gov.in,DISCHOST#26-12-2023 12:04:44#admin,,,DOWN,2024-11-04 12:42:04,,,,SNOC/SDC,1,0
583,10.128.141.134,"""BNA-RPR-SDCT-ESX-004.cgswan.gov.in""",UNREACHABLE,DISABLED,SERVER,200,2023-12-26 16:59:01,2023-12-26 16:59:01,null,null,CISCO,SHQSNOC_V2,bna-rpr-sdct-esx-004.cgswan.gov.in,DISCHOST#26-12-2023 12:04:45#admin,,,DOWN,2024-11-04 12:42:04,,,,SNOC/SDC,1,0
584,10.128.141.133,"""BNA-RPR-SDCT-ESX-003.cgswan.gov.in""",UNREACHABLE,DISABLED,SERVER,200,2023-12-26 16:59:41,2023-12-26 16:59:41,null,null,CISCO,SHQSNOC_V2,bna-rpr-sdct-esx-003.cgswan.gov.in,DISCHOST#26-12-2023 12:04:46#admin,,,DOWN,2024-11-04 12:42:04,,,,SNOC/SDC,1,0
585,10.128.141.132,"""BNA-RPR-SDCT-ESX-002.cgswan.gov.in""",UNREACHABLE,DISABLED,SERVER,200,2023-12-26 16:59:46,2023-12-26 16:59:46,null,null,CISCO,SHQSNOC_V2,bna-rpr-sdct-esx-002.cgswan.gov.in,DISCHOST#26-12-2023 12:04:47#admin,,,DOWN,2024-11-04 12:42:04,,,,SNOC/SDC,1,0
591,10.128.138.32,"""BNA-RPR-SDCT-COR-001.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,ROUTER,200,2024-01-01 13:32:43,2024-01-01 13:32:43,,,CISCO,SHQSNOC_V3,-,DISCHOST#01-01-2024 13:32:09#admin,,,DOWN,2024-11-04 12:42:04,,,,SNOC/SDC,1,0
592,10.128.138.33,"""BNA-RPR-SDCT-COR-002.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,ROUTER,200,2024-01-01 13:33:16,2024-01-01 13:33:16,,,CISCO,SHQSNOC_V3,-,DISCHOST#01-01-2024 13:32:44#admin,,,DOWN,2024-11-04 12:42:04,,,,SNOC/SDC,1,0
683,10.128.0.26,"""BNC-DTA-GIAM-HBR-001.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,BLOCK_ROUTER,307,2024-03-13 16:06:08,,,,CISCO,BLRouterProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam,,BLOCK_ROUTER,1,0
684,10.131.0.102,"""BNC-DTA-GIAM-UPS-001""",UNREACHABLE,DISABLED,BLOCK_UPS,307,2024-03-11 17:40:22,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : null,,BLOCK_UPS,1,0
985,10.128.28.1,"""BNC-DTA-GIAM-GAALNA1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,462,2024-03-19 12:56:06,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2237U2K0""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : AALNAR,,GP_ROUTER,1,0
986,10.131.28.170,"""BNC-DTA-GIAM-UAALNA1""",UNREACHABLE,DISABLED,GP_UPS,462,2024-03-18 11:54:13,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-08 19:10:30,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : AALNAR,,GP_UPS,1,0
987,10.128.28.2,"""BNC-DTA-GIAM-GBADEP1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,463,2024-03-19 19:31:20,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2237U2LJ""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : BADEPANEDA,,GP_ROUTER,1,0
988,10.131.28.174,"""BNC-DTA-GIAM-UBADEP1""",UNREACHABLE,DISABLED,GP_UPS,463,2024-03-18 11:58:10,,,,UNILINE,UPSProfile,,,,,DOWN,2024-06-20 13:39:39,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : BADEPANEDA,,GP_UPS,1,0
991,10.128.28.4,,UNREACHABLE,DISABLED,GP_ROUTER,465,2024-03-18 12:04:48,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 16:56:10,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : BADETUMNAR,,GP_ROUTER,1,0
992,10.131.28.182,,UNREACHABLE,DISABLED,GP_UPS,465,2024-03-18 12:13:48,,,,UNILINE,UPSProfile,,,,,DOWN,2024-03-22 08:48:23,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : BADETUMNAR,,GP_UPS,1,0
995,10.128.28.6,"""BNC-DTA-GIAM-GBARSU1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,467,2024-03-18 12:12:18,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2237U2MH""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : BARSUR(NP),,GP_ROUTER,1,0
996,10.131.28.190,"""BNC-DTA-GIAM-UBARSU1""",UNREACHABLE,DISABLED,GP_UPS,467,2024-03-18 12:12:59,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : BARSUR(NP),,GP_UPS,1,0
997,10.128.28.8,,UNREACHABLE,DISABLED,GP_ROUTER,468,2024-03-18 12:24:37,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-25 00:59:49,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : BINJAM,,GP_ROUTER,1,0
998,10.131.28.198,,UNREACHABLE,DISABLED,GP_UPS,468,2024-03-18 12:17:48,,,,UNILINE,UPSProfile,,,,,DOWN,2024-04-02 22:37:29,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : BINJAM,,GP_UPS,1,0
999,10.128.28.11,"""BNC-DTA-GIAM-GCHHIN1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,469,2024-03-18 12:24:46,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2327U0P3""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : CHHINDNAR,,GP_ROUTER,1,0
1000,10.131.28.210,"""BNA-RNN-ABGH-UTARAM1""",UNREACHABLE,DISABLED,GP_UPS,469,2024-03-18 12:35:23,,,,UNILINE,UPSProfile,,,,,DOWN,2024-04-20 20:13:12,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : CHHINDNAR,,GP_UPS,1,0
1001,10.128.28.12,"""BNC-DTA-GIAM-GCHHOT1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,470,2024-03-18 12:39:28,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 14:49:40,"""CAT2237U2M4""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : CHHOTETUMNAR,,GP_ROUTER,1,0
1003,10.128.28.13,"""BNC-DTA-GIAM-GGHOTP1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,471,2024-03-19 05:44:56,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2303U06H""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : GHOTPAL,,GP_ROUTER,1,0
1004,10.131.28.218,"""BNC-DTA-GIAM-UGHOTP1""",UNREACHABLE,DISABLED,GP_UPS,471,2024-03-18 12:45:59,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : GHOTPAL,,GP_UPS,1,0
1005,10.128.28.14,"""BNC-DTA-GIAM-GGUMAL1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,472,2024-03-18 13:54:15,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2237U2M1""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : GUMALNAR,,GP_ROUTER,1,0
1007,10.128.28.15,"""BNC-DTA-GIAM-GGUMDA1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,473,2024-03-18 13:59:49,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2237U2LF""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : GUMDA,,GP_ROUTER,1,0
1008,10.131.28.226,"""BNC-DTA-GIAM-GGUMDA1""",UNREACHABLE,DISABLED,GP_UPS,473,2024-03-18 14:00:47,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : GUMDA,,GP_UPS,1,0
1009,10.128.28.16,"""BNC-DTA-GIAM-GHARAM1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,474,2024-03-18 14:04:56,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2327U0R2""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : HARAM,,GP_ROUTER,1,0
1010,10.131.28.230,"""BNC-DTA-GIAM-UHARAM1""",UNREACHABLE,DISABLED,GP_UPS,474,2024-03-18 14:07:12,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : HARAM,,GP_UPS,1,0
1011,10.128.28.17,"""BNC-DTA-GIAM-GHAURN1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,475,2024-03-14 14:14:05,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2237U2LD""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : HAURNAR,,GP_ROUTER,1,0
1012,10.131.28.234,"""BNC-DTA-GIAM-UHAURN1""",UNREACHABLE,DISABLED,GP_UPS,475,2024-03-18 14:15:00,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : HAURNAR,,GP_UPS,1,0
1013,10.128.28.18,"""BNC-DTA-GIAM-GHIDPA1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,476,2024-03-18 14:19:04,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2237U2MV""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : HIDPAL,,GP_ROUTER,1,0
1014,10.131.28.238,,UNREACHABLE,DISABLED,GP_UPS,476,2024-03-18 14:20:11,,,,UNILINE,UPSProfile,,,,,DOWN,2024-04-08 20:11:05,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : HIDPAL,,GP_UPS,1,0
1017,10.128.28.20,"""BNC-DTA-GIAM-GHITAM1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,478,2024-03-19 18:08:07,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2237U2MR""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : HITAMETA,,GP_ROUTER,1,0
1019,10.128.28.22,"""BNC-DTA-GIAM-GKARLI1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,479,2024-03-18 14:42:01,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2237U2KX""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : KARLI,,GP_ROUTER,1,0
1020,10.131.28.254,"""BNC-DTA-GIAM-GKARLI1""",UNREACHABLE,DISABLED,GP_UPS,479,2024-03-18 14:45:19,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : KARLI,,GP_UPS,1,0
1021,10.128.28.23,,UNREACHABLE,DISABLED,GP_ROUTER,480,2024-03-18 14:47:04,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : KASOLI,,GP_ROUTER,1,0
1022,10.131.29.2,,UNREACHABLE,DISABLED,GP_UPS,480,2024-03-18 14:47:53,,,,UNILINE,UPSProfile,undefined,,,,DOWN,2024-03-18 14:56:05,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : KASOLI,,GP_UPS,1,0
1024,10.131.29.6,,UNREACHABLE,DISABLED,GP_UPS,481,2024-03-18 14:53:38,,,,UNILINE,UPSProfile,undefined,,,,DOWN,2024-03-18 14:56:05,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : KATULNAR,,GP_UPS,1,0
1025,10.128.28.28,"""BNC-DTA-GIAM-GMADSE1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,482,2024-03-19 18:54:59,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2237U2LS""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : MADSE,,GP_ROUTER,1,0
1026,10.131.29.22,"""BNC-DTA-GIAM-UMADSE1""",UNREACHABLE,DISABLED,GP_UPS,482,2024-03-18 15:04:20,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : MADSE,,GP_UPS,1,0
1027,10.128.28.29,"""BNC-DTA-GIAM-GMOPHA1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,483,2024-03-18 15:17:37,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2237U2M3""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : MOPHALNAR,,GP_ROUTER,1,0
1028,10.131.29.26,,UNREACHABLE,DISABLED,GP_UPS,483,2024-03-18 15:09:05,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : MOPHALNAR,,GP_UPS,1,0
1029,10.128.28.30,"""BNC-DTA-GIAM-GMUCHN1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,484,2024-03-18 15:11:45,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2237U2MF""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : MUCHNAR,,GP_ROUTER,1,0
1030,10.131.29.30,,UNREACHABLE,DISABLED,GP_UPS,484,2024-03-18 15:12:35,,,,UNILINE,UPSProfile,,,,,DOWN,2024-04-20 21:58:45,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : MUCHNAR,,GP_UPS,1,0
1032,10.131.29.34,,UNREACHABLE,DISABLED,GP_UPS,485,2024-03-18 15:17:55,,,,UNKNOWN,UPSProfile,,,,,DOWN,2024-03-18 15:28:26,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : MUSTALNAR,,GP_UPS,1,0
1033,10.128.28.32,"""BNC-DTA-GIAM-GNAGUL1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,486,2024-03-19 05:44:56,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2237U2L0""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : NAGUL,,GP_ROUTER,1,0
1034,10.131.29.38,"""BNC-DTA-GIAM-UNAGUL1""",UNREACHABLE,DISABLED,GP_UPS,486,2024-03-18 15:22:00,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : NAGUL,,GP_UPS,1,0
1035,10.128.28.34,"""BNC-DTA-GIAM-GPHARA1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,487,2024-03-18 15:30:35,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2237U2KJ""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : PHARASPAL,,GP_ROUTER,1,0
1036,10.131.29.46,"""BNC-DTA-GIAM-GPHARA1""",UNREACHABLE,DISABLED,GP_UPS,487,2024-03-18 15:31:30,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : PHARASPAL,,GP_UPS,1,0
1037,10.128.28.35,"""BNC-DTA-GIAM-GRONJE1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,488,2024-03-18 15:37:47,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2237U2MS""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : RONJE,,GP_ROUTER,1,0
1038,10.131.29.50,,UNREACHABLE,DISABLED,GP_UPS,488,2024-03-18 15:38:21,,,,UNILINE,UPSProfile,,,,,DOWN,2024-03-18 15:39:21,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : RONJE,,GP_UPS,1,0
1039,10.128.28.36,"""BNC-DTA-GIAM-GSAMLU1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,489,2024-03-18 15:50:16,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2237U2LC""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : SAMLUR,,GP_ROUTER,1,0
1040,10.131.29.54,,UNREACHABLE,DISABLED,GP_UPS,489,2024-03-18 15:44:44,,,,UNILINE,UPSProfile,,,,,DOWN,2024-04-01 21:04:51,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : SAMLUR,,GP_UPS,1,0
1041,10.128.28.38,"""BNC-DTA-GIAM-GUPET01.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,490,2024-03-18 15:47:33,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 15:54:40,"""CAT2237U2L7""",Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : UPET,,GP_ROUTER,1,0
1042,10.131.29.62,"""BNC-DTA-GIAM-UUPET01""",UNREACHABLE,DISABLED,GP_UPS,490,2024-03-18 15:48:20,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : UPET,,GP_UPS,1,0
1043,10.128.28.39,"""BNC-DTA-GIAM-GNELAS1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,493,2024-03-18 15:51:25,2024-07-20 11:25:45,,,CISCO,GPRouterProfile,,REDISCHOST#20-07-2024 11:25:29#SNOCTEAM,,,DOWN,2024-10-28 15:54:40,"""CAT2237U2KK""",Cluster : C; District : Bijapur;  Block : Bhairamgarh; GP : NELASNAR,,GP_ROUTER,1,0
1044,10.131.96.42,"""BNC-DTA-GIAM-UNELAS1""",UNREACHABLE,DISABLED,GP_UPS,493,2024-03-18 15:52:47,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : C; District : Bijapur;  Block : Bhairamgarh; GP : NELASNAR,,GP_UPS,1,0
1045,10.131.28.246,"""BNC-DTA-GIAM-UHITAM1""",UNREACHABLE,DISABLED,GP_UPS,478,2024-03-18 17:24:37,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : C; District : Dakshin Bastar Dantewada;  Block : Gidam; GP : HITAMETA,,GP_UPS,1,0
1122,10.128.130.20,"""UPS Agent",UNREACHABLE,DISABLED,SNOC_UPS,229,2024-05-17 15:54:30,2024-05-17 15:54:30,,,,UPSProfile,,DISCHOST#17-05-2024 15:53:55#Snocteam,,,DOWN,2024-11-04 12:42:04,,Cluster : SNOC; District : SNOC; Block : SNOC,,SNOC_UPS,1,0
1123,10.128.130.21,"""UPS Agent",UNREACHABLE,DISABLED,SNOC_UPS,229,2024-05-17 15:55:00,2024-05-17 15:55:00,,,UNKNOWN,UPSProfile,-,DISCHOST#17-05-2024 15:54:24#Snocteam,,,DOWN,2024-11-04 12:42:04,,Cluster : SNOC; District : SNOC; Block : SNOC,,SNOC_UPS,1,0
1126,fdb9:7ea5:6f77:0:10:128:78:43,-,UNREACHABLE,DISABLED,GP_ROUTER,,2024-05-22 15:53:49,2024-05-22 15:54:59,,,,GPRouterProfile,-,REDISCHOST#22-05-2024 15:54:50#SNOCteam,,,DOWN,2024-05-22 15:59:56,,Cluster : A; District : Rajnandgaon;  Block : 272:::Chhuriya; GP : GHUPSAL CHHU,,GP_ROUTER,1,0
1211,10.128.130.23,,UNREACHABLE,DISABLED,UNKNOWN,232,2024-07-12 14:41:54,2024-10-07 14:27:18,,,DELTA,UPSProfile,,DISCHOST#07-10-2024 14:26:33#admin,,,DOWN,2024-11-04 12:44:04,,Cluster : A2; District : RAIPUR; Block : ARANG  ,,VideoWall,1,0
1253,10.128.0.13,"""BNC-BSR-JDLR-LBR-001.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,BLOCK_ROUTER,576,2024-09-26 15:26:54,,,,CISCO,BLRouterProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : C; District : Bastar;  Block : Jagdalpur,,BLOCK_ROUTER,1,0
1254,10.131.0.50,,UNREACHABLE,DISABLED,BLOCK_UPS,576,2024-09-26 15:29:34,,,,UNILINE,UPSProfile,,,,,DOWN,2024-10-28 15:54:40,,Cluster : C; District : Bastar;  Block : Jagdalpur; GP : null,,BLOCK_UPS,1,0
1255,10.128.13.1,"""BNC-BSR-JDLR-GAADAW1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,577,2024-09-26 15:35:15,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-23 14:19:49,"""CAT2221U3T7""",Cluster : C; District : Bastar;  Block : Jagdalpur; GP : AADAWAL,,GP_ROUTER,1,0
