id,physicalringname,lrname,aendname,bendname,distance,ibclink,priority,aendid,bendid,aendifIndex,bendifIndex,bendip,aendip,physicalsegments,remarks,confirmed,user_name,time_stamp,cluster_name,district_name,block_name
1288,Antagarh_Blue,Ring no.04,BHAISGAO,KALGAON,27.88,,Low,1658.0,1745.0,14,13,10.128.92.52,10.128.92.15,"12322,12323,12327",,1,Mukesh,2025-01-31 09:40:07,C,Uttar Bastar Kanker,Antagarh
1289,Antagarh_Blue,Ring no.04,KALGAON,Antagarh,4.305,,Low,1745.0,1707.0,14,74,10.128.0.83,10.128.92.52,12328,,1,Shiva,2025-01-03 17:31:34,C,Uttar Bastar Kanker,Antagarh
1290,Antagarh_Orange,Ring no.05,Antagarh,KODAGAON,5.868,,Low,1707.0,1659.0,75,13,10.128.92.30,10.128.0.83,12287,,1,Shiva,2025-01-03 17:47:46,C,Uttar Bastar Kanker,Antagarh
1291,Antagarh_Orange,Ring no.05,KODAGAON,TEMRUPANI,4.866,,Low,1659.0,1695.0,14,13,10.128.92.44,10.128.92.30,12288,,1,Mukesh,2025-01-25 17:34:57,C,Uttar Bastar Kanker,Antagarh
1292,Antagarh_Orange,Ring no.05,TEMRUPANI,BHAISASUR,4.266,,Low,1695.0,1654.0,14,13,10.128.92.14,10.128.92.44,12289,,1,Mukesh,2025-01-25 17:36:13,C,Uttar Bastar Kanker,Antagarh
1298,Antagarh_Orange,Ring no.06,Antagarh,JETHHEGAON,31.85,,Low,1707.0,1701.0,77,13,10.128.92.25,10.128.0.83,"12287,12288,12289,13451,12292",,1,Shiva,2025-01-03 18:14:30,C,Uttar Bastar Kanker,Antagarh
1299,Antagarh_Orange,Ring no.06,JETHHEGAON,AMODHI,5.158,,Low,1701.0,1724.0,14,13,10.128.92.4,10.128.92.25,12293,,1,Mukesh,2025-01-25 17:38:15,C,Uttar Bastar Kanker,Antagarh
1300,Antagarh_Orange,Ring no.06,AMODHI,MASBARAS,16.662,,Low,1724.0,1676.0,14,13,10.128.92.35,10.128.92.4,"12294,12295,12296",,1,Mukesh,2025-01-31 12:58:11,C,Uttar Bastar Kanker,Antagarh
1301,Antagarh_Orange,Ring no.06,MASBARAS,PODAGAON,3.815,,High,1676.0,1693.0,14,13,10.128.92.39,10.128.92.35,12297,,1,Mukesh,2025-01-31 09:46:34,C,Uttar Bastar Kanker,Antagarh
1305,Antagarh_Pink,Ring no.07,Antagarh,NAVAGAON,6.964,,Low,1707.0,1689.0,67,13,10.128.92.38,10.128.0.83,12348,,1,Mukesh,2025-01-14 14:19:00,C,Uttar Bastar Kanker,Antagarh
1306,Antagarh_Pink,Ring no.07,NAVAGAON,GODARI,2.968,,Low,1689.0,1687.0,14,13,10.128.92.21,10.128.92.38,12349,,1,Mukesh,2025-01-25 17:58:33,C,Uttar Bastar Kanker,Antagarh
1307,Antagarh_Pink,Ring no.07,GODARI,KALEPARAS GP ,8.953,,Low,1687.0,1708.0,14,13,10.128.92.26,10.128.92.21,12350,,1,Mukesh,2025-01-25 17:59:52,C,Uttar Bastar Kanker,Antagarh
1308,Antagarh_Pink,Ring no.07,KALEPARAS GP ,AMAGAON,2.17,,Low,1708.0,1722.0,14,13,10.128.92.3,10.128.92.26,12351,,1,Mukesh,2025-01-25 18:01:07,C,Uttar Bastar Kanker,Antagarh
1311,Antagarh_Pink,Ring no.07,BONDANAR GP ,GONDBINAPAL,5.655,,Low,1665.0,1691.0,14,13,10.128.92.22,10.128.92.16,12354,,1,Mukesh,2025-01-25 18:07:38,C,Uttar Bastar Kanker,Antagarh
1312,Antagarh_Pink,Ring no.07,GONDBINAPAL,Antagarh,7.427,,Low,1691.0,1707.0,14,68,10.128.0.83,10.128.92.22,12355,,1,Mukesh,2025-01-14 15:03:01,C,Uttar Bastar Kanker,Antagarh
1313,Antagarh_Blue,Ring no.01Spur,TUMASNAR,USELI,5.15,,Low,1716.0,1720.0,1,1,10.128.92.47,10.128.92.46,12307,,1,Ved,2025-01-07 16:14:05,C,Uttar Bastar Kanker,Antagarh
1314,Antagarh_Blue,Ring no.02Spur,AMABEDA,BADETEVADA,4.225,,Low,1718.0,1734.0,1,1,10.128.92.9,10.128.92.2,12312,,1,Ved,2025-01-07 16:26:12,C,Uttar Bastar Kanker,Antagarh
1315,Antagarh_Blue,Ring no.04Spur,BHAISGAO,BAIHASALEBHAT,11.07,,Low,1658.0,1740.0,1,1,10.128.92.11,10.128.92.15,12329,,1,Ved,2025-01-07 16:34:07,C,Uttar Bastar Kanker,Antagarh
1317,Narharpur_Blue,Ring no.01,Narharpur,MASULPANI,4.69,,High,2227.0,2345.0,84,13,10.128.95.51,10.128.0.86,13597,,1,Mukesh,2025-01-09 14:34:22,C,Uttar Bastar Kanker,Narharpur
1318,Narharpur_Blue,Ring no.01,MASULPANI,DABENA,5.07,,High,2345.0,2320.0,14,13,10.128.95.21,10.128.95.51,13598,,1,Mukesh,2025-01-24 12:31:41,C,Uttar Bastar Kanker,Narharpur
1319,Narharpur_Blue,Ring no.01,DABENA,DOMPADAR,7.57,,High,2320.0,2195.0,14,13,10.128.95.31,10.128.95.21,13599,,1,Mukesh,2025-01-24 12:33:27,C,Uttar Bastar Kanker,Narharpur
1320,Narharpur_Blue,Ring no.01,DOMPADAR,JAMGOAN,2.5,,High,2195.0,2200.0,14,13,10.128.95.35,10.128.95.31,13600,,1,Mukesh,2025-01-24 12:35:10,C,Uttar Bastar Kanker,Narharpur
1321,Narharpur_Blue,Ring no.01,JAMGOAN,KURALTHEMALI,6.865,,High,2200.0,2208.0,14,13,10.128.95.41,10.128.95.35,13601,,1,Mukesh,2025-01-24 12:36:45,C,Uttar Bastar Kanker,Narharpur
1322,Narharpur_Blue,Ring no.01,KURALTHEMALI,BHANSULI,2.825,,High,2208.0,2216.0,14,13,10.128.95.12,10.128.95.41,13602,,1,Mukesh,2025-01-24 12:38:15,C,Uttar Bastar Kanker,Narharpur
1325,Narharpur_Blue,Ring no.02,Narharpur,DHAWARABHATA,32.02,,High,2227.0,2375.0,86,13,10.128.95.29,10.128.0.86,"13597,13598,13599,13600,13601,13602,13603",,1,Mukesh,2025-01-09 14:57:01,C,Uttar Bastar Kanker,Narharpur
1326,Narharpur_Blue,Ring no.02,DHAWARABHATA,BADAL,7.22,,Low,2375.0,2365.0,14,13,10.128.95.5,10.128.95.29,13604,,1,Mukesh,2025-01-24 12:42:30,C,Uttar Bastar Kanker,Narharpur
1329,Narharpur_Blue,Ring no.02,MARWADI,DEVINAVAGAON,8.11,,Low,2312.0,2326.0,14,13,10.128.95.23,10.128.95.50,"13606,13607",,1,Mukesh,2025-01-24 12:45:21,C,Uttar Bastar Kanker,Narharpur
1330,Narharpur_Blue,Ring no.02,DEVINAVAGAON,DUMARPANI,8.18,,Low,2326.0,2230.0,14,13,10.128.95.33,10.128.95.23,13608,,1,Mukesh,2025-01-24 12:47:06,C,Uttar Bastar Kanker,Narharpur
1331,Narharpur_Blue,Ring no.02,DUMARPANI,MARAMPANI,5.4,,Low,2230.0,2250.0,14,13,10.128.95.49,10.128.95.33,13609,,1,Mukesh,2025-01-24 12:48:22,C,Uttar Bastar Kanker,Narharpur
1332,Narharpur_Blue,Ring no.02,MARAMPANI,Narharpur,6.128,,Low,2250.0,2227.0,14,87,10.128.0.86,10.128.95.49,13610,,1,Mukesh,2025-01-09 15:43:03,C,Uttar Bastar Kanker,Narharpur
1333,Narharpur_Orange,Ring no.03,Narharpur,RISEWADA,9.481,,Low,2227.0,2358.0,76,13,10.128.95.56,10.128.0.86,13528,,1,Mukesh,2025-01-09 16:42:59,C,Uttar Bastar Kanker,Narharpur
1334,Narharpur_Orange,Ring no.03,RISEWADA,AMODA,2.586,,Low,2358.0,2366.0,14,13,10.128.95.3,10.128.95.56,13529,,1,Mukesh,2025-01-24 12:51:14,C,Uttar Bastar Kanker,Narharpur
1335,Narharpur_Orange,Ring no.03,AMODA,BUDELI,8.005,,Low,2366.0,2272.0,14,13,10.128.95.16,10.128.95.3,13530,,1,Mukesh,2025-01-24 12:52:42,C,Uttar Bastar Kanker,Narharpur
1336,Narharpur_Orange,Ring no.03,BUDELI,MANIKPUR,3.05,,Low,2272.0,2281.0,14,13,10.128.95.48,10.128.95.16,13531,,1,Mukesh,2025-01-24 12:54:11,C,Uttar Bastar Kanker,Narharpur
1337,Narharpur_Orange,Ring no.03,MANIKPUR,MUDAPAR,6.605,,Low,2281.0,2288.0,14,13,10.128.95.54,10.128.95.48,13532,,1,Mukesh,2025-01-24 12:55:34,C,Uttar Bastar Kanker,Narharpur
1338,Narharpur_Orange,Ring no.03,MUDAPAR,KARAP,5.45,,Low,2288.0,2291.0,14,13,10.128.95.38,10.128.95.54,"13533,13534,13535,13536,13537,13538",,1,Mukesh,2025-01-24 12:58:28,C,Uttar Bastar Kanker,Narharpur
1339,Narharpur_Orange,Ring no.03,KARAP,KANHANPURI,5.389,,Low,2291.0,2298.0,14,13,10.128.95.37,10.128.95.38,13539,,1,Mukesh,2025-01-24 13:00:37,C,Uttar Bastar Kanker,Narharpur
1340,Narharpur_Orange,Ring no.03,KANHANPURI,LARGOAN M,2.496,,Low,2298.0,2306.0,14,13,10.128.95.43,10.128.95.37,13540,,1,Mukesh,2025-01-24 13:02:14,C,Uttar Bastar Kanker,Narharpur
1341,Narharpur_Orange,Ring no.03,LARGOAN M,SHRIGUHAN,24.98,,Low,2306.0,2310.0,14,13,10.128.95.63,10.128.95.43,"13541,13542,13543,13544,13545,13546",,1,Mukesh,2025-01-24 13:03:49,C,Uttar Bastar Kanker,Narharpur
1342,Narharpur_Orange,Ring no.03,SHRIGUHAN,Narharpur,21.44,,High,2310.0,2227.0,14,77,10.128.0.86,10.128.95.63,"13547,13548,13549",,1,Mukesh,2025-01-09 17:02:49,C,Uttar Bastar Kanker,Narharpur
1343,Narharpur_Orange,Ring no.04,Narharpur,SALHEBHAT,31.835,,Low,2227.0,2317.0,78,13,10.128.95.58,10.128.0.86,"13528,13529,13530,13531,13532,13533",,1,Mukesh,2025-01-09 17:07:00,C,Uttar Bastar Kanker,Narharpur
1344,Narharpur_Orange,Ring no.04,SALHEBHAT,BASPATTAR,7.59,,Low,2317.0,2322.0,14,13,10.128.95.10,10.128.95.58,13534,,1,Mukesh,2025-01-24 13:06:49,C,Uttar Bastar Kanker,Narharpur
1345,Narharpur_Orange,Ring no.04,BASPATTAR,LENDARA,4.62,,Low,2322.0,2327.0,14,13,10.128.95.44,10.128.95.10,13535,,1,Mukesh,2025-01-24 13:08:12,C,Uttar Bastar Kanker,Narharpur
1346,Narharpur_Orange,Ring no.04,LENDARA,KUNHANKHAR,4.345,,Low,2327.0,2334.0,14,13,10.128.95.40,10.128.95.44,13536,,1,Mukesh,2025-01-24 13:09:44,C,Uttar Bastar Kanker,Narharpur
1347,Narharpur_Orange,Ring no.04,KUNHANKHAR,DHEKUNA,32.97,,Low,2334.0,2342.0,14,13,10.128.95.30,10.128.95.40,"13537,13538,13539,13540,13541,13542,13543,13544",,1,Mukesh,2025-01-24 13:11:19,C,Uttar Bastar Kanker,Narharpur
1348,Narharpur_Orange,Ring no.04,DHEKUNA,KURNA,2.431,,Low,2342.0,2355.0,14,13,10.128.95.42,10.128.95.30,13545,,1,Mukesh,2025-01-24 13:13:03,C,Uttar Bastar Kanker,Narharpur
1349,Narharpur_Orange,Ring no.04,KURNA,Narharpur,27.629,,High,2355.0,2227.0,14,79,10.128.0.86,10.128.95.42,"13546,13547,13548,13549",,1,Mukesh,2025-01-09 17:32:10,C,Uttar Bastar Kanker,Narharpur
1350,Narharpur_Orange,Ring no.05,Narharpur,DAWARKHAR,31.965,,Low,2227.0,2252.0,80,13,10.128.95.22,10.128.0.86,"13528,13529,13530,13531,13532,13533,13534,13535,13536,13537",,1,Mukesh,2025-01-09 17:43:45,C,Uttar Bastar Kanker,Narharpur
1351,Narharpur_Orange,Ring no.05,DAWARKHAR,BABUSALHETOLA,13.31,,Low,2252.0,2262.0,14,13,10.128.95.4,10.128.95.22,"13538,13539,13540,13541",,1,Mukesh,2025-01-25 10:22:27,C,Uttar Bastar Kanker,Narharpur
1352,Narharpur_Orange,Ring no.05,BABUSALHETOLA,JUNWANI,4.465,,Low,2262.0,2283.0,14,13,10.128.95.36,10.128.95.4,13542,,1,Mukesh,2025-01-25 10:23:53,C,Uttar Bastar Kanker,Narharpur
1353,Narharpur_Orange,Ring no.05,JUNWANI,CHAWAD,3.304,,Low,2283.0,2331.0,14,13,10.128.95.19,10.128.95.36,13543,,1,Mukesh,2025-01-25 10:25:23,C,Uttar Bastar Kanker,Narharpur
1354,Narharpur_Orange,Ring no.05,CHAWAD,UMRADAH,20.518,,Low,2331.0,2341.0,14,13,10.128.95.67,10.128.95.19,"13544,13545,13546,13547",,1,Mukesh,2025-01-25 10:26:54,C,Uttar Bastar Kanker,Narharpur
1355,Narharpur_Orange,Ring no.05,UMRADAH,AAKHEEHARRA,7.71,,High,2341.0,2374.0,14,13,10.128.95.1,10.128.95.67,13548,,1,Mukesh,2025-01-25 10:29:48,C,Uttar Bastar Kanker,Narharpur
1356,Narharpur_Orange,Ring no.05,AAKHEEHARRA,Narharpur,6.528,,High,2374.0,2227.0,14,81,10.128.0.86,10.128.95.1,13549,,1,Mukesh,2025-01-09 18:06:34,C,Uttar Bastar Kanker,Narharpur
1357,Narharpur_Pink,Ring no.06,Narharpur,KISANPURI,12.39,,Low,2227.0,2378.0,82,13,10.128.95.39,10.128.0.86,13569,,1,Mukesh,2025-01-14 18:21:00,C,Uttar Bastar Kanker,Narharpur
1358,Narharpur_Pink,Ring no.06,KISANPURI,DHANESARA,23.01,,Low,2378.0,2354.0,14,13,10.128.95.27,10.128.95.39,"13570,13571,13572",,1,Mukesh,2025-01-24 13:54:51,C,Uttar Bastar Kanker,Narharpur
1359,Narharpur_Pink,Ring no.06,DHANESARA,SARONA,7.64,,Low,2354.0,2163.0,14,13,10.128.95.60,10.128.95.27,13574,,1,Mukesh,2025-01-24 13:56:21,C,Uttar Bastar Kanker,Narharpur
1360,Narharpur_Pink,Ring no.06,SARONA,SARWANDI,8.57,,Low,2163.0,2300.0,14,13,10.128.95.61,10.128.95.60,13594,,1,Mukesh,2025-01-24 13:58:07,C,Uttar Bastar Kanker,Narharpur
1361,Narharpur_Pink,Ring no.06,SARWANDI,SARAIMUNDA,23.89,,Low,2300.0,2165.0,14,13,10.128.95.59,10.128.95.61,"12390,12391,13579,13580,13581,13582",,1,Mukesh,2025-01-24 13:59:55,C,Uttar Bastar Kanker,Narharpur
1362,Narharpur_Pink,Ring no.06,SARAIMUNDA,BHIRAUD,29.36,,Low,2165.0,2176.0,14,13,10.128.95.13,10.128.95.59,"13583,13585,13586,13587,13589",,1,Mukesh,2025-01-24 14:02:43,C,Uttar Bastar Kanker,Narharpur
1363,Narharpur_Pink,Ring no.06,BHIRAUD,Narharpur,23.34,,Low,2176.0,2227.0,14,83,10.128.0.86,10.128.95.13,"13590,13591,13592",,1,Mukesh,2025-01-14 18:26:20,C,Uttar Bastar Kanker,Narharpur
1364,Narharpur_Pink,Ring no.07,Narharpur,BANSAGAR,14.82,,Low,2227.0,2183.0,47,13,10.128.95.8,10.128.0.86,"13569,13570",,1,Mukesh,2025-01-24 14:09:59,C,Uttar Bastar Kanker,Narharpur
1367,Narharpur_Pink,Ring no.07,MAWALIPARA,MANDABHARRI,2.52,,Low,2188.0,2193.0,14,13,10.128.95.46,10.128.95.53,13579,,1,Mukesh,2025-01-24 14:18:57,C,Uttar Bastar Kanker,Narharpur
1368,Narharpur_Pink,Ring no.07,MANDABHARRI,BANGABARI,2.84,,Low,2193.0,2204.0,14,13,10.128.95.7,10.128.95.46,13580,,1,Mukesh,2025-01-24 14:20:40,C,Uttar Bastar Kanker,Narharpur
1369,Narharpur_Pink,Ring no.07,BANGABARI,SHAMTARA,32.48,,Low,2204.0,2210.0,14,13,10.128.95.62,10.128.95.7,"13581,13582,13583,13585,13586,13587",,1,Mukesh,2025-01-24 14:22:50,C,Uttar Bastar Kanker,Narharpur
1370,Narharpur_Pink,Ring no.07,SHAMTARA,Narharpur,28.03,,Low,2210.0,2227.0,14,48,10.128.0.86,10.128.95.62,"13589,13590,13591,13592",,1,Mukesh,2025-01-24 14:25:54,C,Uttar Bastar Kanker,Narharpur
1371,Narharpur_Pink,Ring no.08,Narharpur,DEWARIBALAJEE,32.2,,Low,2227.0,2232.0,49,13,10.128.95.24,10.128.0.86,"13569,13570,13571",,1,Mukesh,2025-01-24 14:29:00,C,Uttar Bastar Kanker,Narharpur
1374,Narharpur_Pink,Ring no.08,BASANWAHI,MUSURAPUTTA,11.26,,Low,2242.0,2254.0,14,13,10.128.95.55,10.128.95.9,"13582,13583",,1,Mukesh,2025-01-24 14:40:59,C,Uttar Bastar Kanker,Narharpur
1375,Narharpur_Pink,Ring no.08,MUSURAPUTTA,DUDHAWA,5.3,,Low,2254.0,2268.0,14,13,10.128.95.32,10.128.95.55,13585,,1,Mukesh,2025-01-24 14:42:14,C,Uttar Bastar Kanker,Narharpur
1376,Narharpur_Pink,Ring no.08,DUDHAWA,GHOTIYAWAHI,6.72,,Low,2268.0,2276.0,14,13,10.128.95.34,10.128.95.32,13586,,1,Mukesh,2025-01-24 14:44:13,C,Uttar Bastar Kanker,Narharpur
1377,Narharpur_Pink,Ring no.08,GHOTIYAWAHI,ABHANPUR,14.64,,Low,2276.0,2294.0,14,13,10.128.95.2,10.128.95.34,"13587,13589,13590",,1,Mukesh,2025-01-24 14:48:21,C,Uttar Bastar Kanker,Narharpur
1378,Narharpur_Pink,Ring no.08,ABHANPUR,DEWGOAN,11.93,,Low,2294.0,2286.0,14,13,10.128.95.26,10.128.95.2,13591,,1,Mukesh,2025-01-24 14:50:04,C,Uttar Bastar Kanker,Narharpur
1379,Narharpur_Pink,Ring no.08,DEWGOAN,Narharpur,7.61,,Low,2286.0,2227.0,14,50,10.128.0.86,10.128.95.26,13592,,1,Mukesh,2025-01-24 14:52:28,C,Uttar Bastar Kanker,Narharpur
1380,Narharpur_Blue,Ring no.01SPUR,JAMGOAN,MANDARADARAHA,0.98,,Low,2200.0,2206.0,1,1,10.128.95.47,10.128.95.35,13613,,1,Mukesh,2025-01-15 17:05:08,C,Uttar Bastar Kanker,Narharpur
1381,Narharpur_Blue,Ring no.02SPUR,DUMARPANI,THANABODI,4.85,,Low,2230.0,2237.0,1,1,10.128.95.66,10.128.95.33,13612,,1,Mukesh,2025-01-09 16:29:30,C,Uttar Bastar Kanker,Narharpur
1382,Narharpur_Blue,Ring no.02SPUR,MARAMPANI,BIRANPUR,3.77,,Low,2250.0,2258.0,1,1,10.128.95.15,10.128.95.49,13611,,1,Mukesh,2025-01-09 16:33:25,C,Uttar Bastar Kanker,Narharpur
1383,Narharpur_Orange,Ring no.05SPUR,BABUSALHETOLA,CHANAR,3.502,,Low,2262.0,2266.0,1,1,10.128.95.17,10.128.95.4,13551,,1,Mukesh,2025-01-09 18:09:56,C,Uttar Bastar Kanker,Narharpur
1384,Narharpur_Orange,Ring no.05SPUR,UMRADAH,CHARBHATTI,1.24,,Low,2341.0,2348.0,1,1,10.128.95.18,10.128.95.67,13550,,1,Mukesh,2025-01-09 18:13:19,C,Uttar Bastar Kanker,Narharpur
1385,Narharpur_Pink,Ring no.06SPUR,DHANESARA,BHAISAMUNDI GAGRU,1.77,,Low,2354.0,2161.0,1,1,10.128.95.11,10.128.95.27,13573,,1,Mukesh,2025-01-24 14:56:55,C,Uttar Bastar Kanker,Narharpur
1386,Narharpur_Pink,Ring no.06SPUR,SARONA,CHORIYA,2.64,,Low,2163.0,2360.0,1,1,10.128.95.20,10.128.95.60,13575,,1,Mukesh,2025-01-31 09:49:34,C,Uttar Bastar Kanker,Narharpur
1387,Narharpur_Pink,Ring no.07SPUR,SHAMTARA,DEWDONGAR,3.14,,Low,2210.0,2226.0,1,1,10.128.95.25,10.128.95.62,13588,,1,Mukesh,2025-01-31 09:50:35,C,Uttar Bastar Kanker,Narharpur
1388,Narharpur_Pink,Ring no.08SPUR,MUSURAPUTTA,BIHAWAPARA,4.1,,Low,2254.0,2264.0,1,1,10.128.95.14,10.128.95.55,13584,,1,Mukesh,2025-01-24 15:05:24,C,Uttar Bastar Kanker,Narharpur
1391,Koyalibeda (Pakhanjore)_Blue,Ring no.01,Pakhanjur,INDRAPRASTH,5.768,,Low,2145.0,2247.0,69,13,10.128.96.31,10.128.0.87,12406,,1,Mukesh,2025-02-22 09:48:56,C,Uttar Bastar Kanker,Pakhanjur
1392,Koyalibeda (Pakhanjore)_Blue,Ring no.01,INDRAPRASTH,BELGAL,15.156,,Low,2247.0,2234.0,14,13,10.128.96.12,10.128.96.31,"12407,12408,12409",,1,Mukesh,2025-02-22 09:49:47,C,Uttar Bastar Kanker,Pakhanjur
1393,Koyalibeda (Pakhanjore)_Blue,Ring no.01,BELGAL,AAKMETA,10.431,,Low,2234.0,2390.0,14,13,10.128.96.1,10.128.96.12,12410,,1,Mukesh,2025-02-22 09:50:23,C,Uttar Bastar Kanker,Pakhanjur
1394,Koyalibeda (Pakhanjore)_Blue,Ring no.01,AAKMETA,VISHNUPUR,21.316,,Low,2390.0,2394.0,14,13,10.128.96.79,10.128.96.1,"12411,12412,12413",,1,Mukesh,2025-02-22 09:51:13,C,Uttar Bastar Kanker,Pakhanjur
1395,Koyalibeda (Pakhanjore)_Blue,Ring no.01,VISHNUPUR,PANAWASR,3.759,,Low,2394.0,2398.0,14,13,10.128.96.58,10.128.96.79,12414,,1,Mukesh,2025-02-24 14:27:45,C,Uttar Bastar Kanker,Pakhanjur
1396,Koyalibeda (Pakhanjore)_Blue,Ring no.01,PANAWASR,BANDE,30.438,,Low,2398.0,2408.0,14,13,10.128.96.10,10.128.96.58,"12415,12416,12417,12418,12419",,1,Mukesh,2025-02-24 14:28:00,C,Uttar Bastar Kanker,Pakhanjur
1397,Koyalibeda (Pakhanjore)_Blue,Ring no.01,BANDE,RAMKRISHANPUR,24.158,,Low,2408.0,2412.0,14,13,10.128.96.66,10.128.96.10,"12420,12421,12422,12423",,1,Mukesh,2025-02-22 09:52:52,C,Uttar Bastar Kanker,Pakhanjur
1398,Koyalibeda (Pakhanjore)_Blue,Ring no.01,RAMKRISHANPUR,Pakhanjur,7.374,,Low,2412.0,2145.0,14,70,10.128.0.87,10.128.96.66,"12424,12425",,1,Mukesh,2025-02-22 09:53:58,C,Uttar Bastar Kanker,Pakhanjur
1399,Koyalibeda (Pakhanjore)_Blue,Ring no.02,Pakhanjur,LAXMIPUR,12.445,,Low,2145.0,2382.0,71,13,10.128.96.50,10.128.0.87,"12406,12407",,1,Mukesh,2025-02-22 09:55:17,C,Uttar Bastar Kanker,Pakhanjur
1400,Koyalibeda (Pakhanjore)_Blue,Ring no.02,LAXMIPUR,DHARAMPUR,23.434,,Low,2382.0,2416.0,14,13,10.128.96.21,10.128.96.50,"12408,12409,12410,12411",,1,Mukesh,2025-02-22 09:55:58,C,Uttar Bastar Kanker,Pakhanjur
1401,Koyalibeda (Pakhanjore)_Blue,Ring no.02,DHARAMPUR,KURENAR,31.904,,Low,2416.0,2420.0,14,13,10.128.96.47,10.128.96.21,"12412,12413,12414,12415",,1,Mukesh,2025-02-25 10:09:47,C,Uttar Bastar Kanker,Pakhanjur
1402,Koyalibeda (Pakhanjore)_Blue,Ring no.02,KURENAR,SHANKERNAGAR,18.778,,Low,2420.0,2430.0,14,13,10.128.96.70,10.128.96.47,"12416,12417",,0,,,C,Uttar Bastar Kanker,Pakhanjur
1403,Koyalibeda (Pakhanjore)_Blue,Ring no.02,SHANKERNAGAR,SAVER,7.175,,Low,2430.0,2433.0,14,13,10.128.96.69,10.128.96.70,12418,,0,,,C,Uttar Bastar Kanker,Pakhanjur
1404,Koyalibeda (Pakhanjore)_Blue,Ring no.02,SAVER,JANAKPUR,6.405,,Low,2433.0,2400.0,14,13,10.128.96.35,10.128.96.69,"12419,12420",,1,Mukesh,2025-02-22 10:12:56,C,Uttar Bastar Kanker,Pakhanjur
1405,Koyalibeda (Pakhanjore)_Blue,Ring no.02,JANAKPUR,Pakhanjur,26.557,,Low,2400.0,2145.0,14,72,10.128.0.87,10.128.96.35,"12421,12422,12423,12424,12425",,1,Mukesh,2025-02-22 10:14:25,C,Uttar Bastar Kanker,Pakhanjur
1406,Koyalibeda (Pakhanjore)_Blue,Ring no.03,Pakhanjur,MARODA,12.841,,Low,2145.0,2187.0,85,13,10.128.96.53,10.128.0.87,"12406,12407,12408",,1,Mukesh,2025-02-22 10:16:15,C,Uttar Bastar Kanker,Pakhanjur
1407,Koyalibeda (Pakhanjore)_Blue,Ring no.03,MARODA,NAGALDAND,25.569,,Low,2187.0,2243.0,14,13,10.128.96.56,10.128.96.53,"12409,12410,12411,12412",,1,Mukesh,2025-02-22 10:16:47,C,Uttar Bastar Kanker,Pakhanjur
1408,Koyalibeda (Pakhanjore)_Blue,Ring no.03,NAGALDAND,PADENGA,34.027,,Low,2243.0,2196.0,14,13,10.128.96.57,10.128.96.56,"12413,12414,12415,12416",,1,Mukesh,2025-02-27 15:43:23,C,Uttar Bastar Kanker,Pakhanjur
1409,Koyalibeda (Pakhanjore)_Blue,Ring no.03,PADENGA,PENKODO,22.233,,Low,2196.0,2362.0,14,13,10.128.96.61,10.128.96.57,"12417,12418,12419,12420,12421",,1,Mukesh,2025-02-27 15:47:16,C,Uttar Bastar Kanker,Pakhanjur
1410,Koyalibeda (Pakhanjore)_Blue,Ring no.03,PENKODO,DURGAPUR,5.22,,Low,2362.0,2349.0,14,13,10.128.96.23,10.128.96.61,12422,,1,Mukesh,2025-02-25 17:32:53,C,Uttar Bastar Kanker,Pakhanjur
1411,Koyalibeda (Pakhanjore)_Blue,Ring no.03,DURGAPUR,MATOLI,10.878,,Low,2349.0,2372.0,14,13,10.128.96.54,10.128.96.23,"12423,12424",,1,Mukesh,2025-02-25 10:11:43,C,Uttar Bastar Kanker,Pakhanjur
1412,Koyalibeda (Pakhanjore)_Blue,Ring no.03,MATOLI,Pakhanjur,3.728,,Low,2372.0,2145.0,14,86,10.128.0.87,10.128.96.54,12425,,1,Mukesh,2025-02-22 10:38:40,C,Uttar Bastar Kanker,Pakhanjur
1413,Koyalibeda (Pakhanjore)_Orange,Ring no.04,Pakhanjur,UDAYPUR,4.355,,Low,2145.0,2404.0,87,13,10.128.96.76,10.128.0.87,12429,,1,Mukesh,2025-02-22 10:24:28,C,Uttar Bastar Kanker,Pakhanjur
1414,Koyalibeda (Pakhanjore)_Orange,Ring no.04,UDAYPUR,LAKHANPUR,5.84,,Low,2404.0,2169.0,14,13,10.128.96.49,10.128.96.76,12430,,1,Mukesh,2025-02-22 10:24:58,C,Uttar Bastar Kanker,Pakhanjur
1415,Koyalibeda (Pakhanjore)_Orange,Ring no.04,LAKHANPUR,BAIKUNTHPUR,7.475,,Low,2169.0,2174.0,14,13,10.128.96.9,10.128.96.49,12431,,1,Mukesh,2025-02-22 10:26:26,C,Uttar Bastar Kanker,Pakhanjur
1416,Koyalibeda (Pakhanjore)_Orange,Ring no.04,BAIKUNTHPUR,MAYAPUR,0.41,,Low,2174.0,2198.0,14,13,10.128.96.55,10.128.96.9,12432,,1,Mukesh,2025-02-24 16:21:27,C,Uttar Bastar Kanker,Pakhanjur
1417,Koyalibeda (Pakhanjore)_Orange,Ring no.04,MAYAPUR,KALYANPUR,3.905,,Low,2198.0,2211.0,14,13,10.128.96.38,10.128.96.55,12433,,1,Mukesh,2025-02-24 16:22:12,C,Uttar Bastar Kanker,Pakhanjur
